Year,hg/ha_yield,avg_temp,pesticides_tonnes,cluster,norm_yield,norm_temp,temp_binned,yield_bins,decade
2007,164101,26.15,27422.77,0,0.4144648058797276,0.4291754756871029,Medium,Very High,2000
2007,164101,26.58,27422.77,0,0.4144648058797276,0.5200845665961937,Medium,Very High,2000
2007,164101,27.55,27422.77,0,0.4144648058797276,0.7251585623678647,High,Very High,2000
2007,164101,25.66,27422.77,0,0.4144648058797276,0.3255813953488369,Low,Very High,2000
2007,164101,26.27,27422.77,0,0.4144648058797276,0.45454545454545414,Medium,Very High,2000
2007,164101,25.44,27422.77,0,0.4144648058797276,0.2790697674418601,Low,Very High,2000
2007,164101,26.39,27422.77,0,0.4144648058797276,0.4799154334038054,Medium,Very High,2000
2007,164101,25.59,27422.77,0,0.4144648058797276,0.3107822410147989,Low,Very High,2000
2007,164101,25.58,27422.77,0,0.4144648058797276,0.3086680761099361,Low,Very High,2000
2007,164101,27.23,27422.77,0,0.4144648058797276,0.6575052854122614,Medium,Very High,2000
2007,164101,24.59,27422.77,0,0.4144648058797276,0.09936575052854035,Low,Very High,2000
2007,164101,27.31,27422.77,0,0.4144648058797276,0.6744186046511622,High,Very High,2000
2007,164101,25.82,27422.77,0,0.4144648058797276,0.35940803382663766,Medium,Very High,2000
2007,32924,26.0,27422.77,0,0.0680378284304793,0.3974630021141641,Medium,High,2000
2007,32924,27.51,27422.77,0,0.0680378284304793,0.7167019027484143,High,High,2000
2007,32924,25.98,27422.77,0,0.0680378284304793,0.3932346723044393,Medium,High,2000
2007,32924,24.6,27422.77,0,0.0680378284304793,0.10147991543340318,Low,High,2000
2007,32924,25.46,27422.77,0,0.0680378284304793,0.28329809725158484,Low,High,2000
2007,32924,25.95,27422.77,0,0.0680378284304793,0.3868921775898517,Medium,High,2000
2007,32924,26.15,27422.77,0,0.0680378284304793,0.4291754756871029,Medium,High,2000
2007,32924,26.58,27422.77,0,0.0680378284304793,0.5200845665961937,Medium,High,2000
2007,32924,27.55,27422.77,0,0.0680378284304793,0.7251585623678647,High,High,2000
2007,32924,25.66,27422.77,0,0.0680378284304793,0.3255813953488369,Low,High,2000
2007,32924,26.27,27422.77,0,0.0680378284304793,0.45454545454545414,Medium,High,2000
2007,32924,25.44,27422.77,0,0.0680378284304793,0.2790697674418601,Low,High,2000
2007,32924,26.39,27422.77,0,0.0680378284304793,0.4799154334038054,Medium,High,2000
2007,32924,25.59,27422.77,0,0.0680378284304793,0.3107822410147989,Low,High,2000
2007,32924,25.58,27422.77,0,0.0680378284304793,0.3086680761099361,Low,High,2000
2007,32924,27.23,27422.77,0,0.0680378284304793,0.6575052854122614,Medium,High,2000
2007,32924,24.59,27422.77,0,0.0680378284304793,0.09936575052854035,Low,High,2000
2007,32924,27.31,27422.77,0,0.0680378284304793,0.6744186046511622,High,High,2000
2007,32924,25.82,27422.77,0,0.0680378284304793,0.35940803382663766,Medium,High,2000
2007,8443,26.0,27422.77,0,0.0033856498097222555,0.3974630021141641,Medium,Low,2000
2007,8443,27.51,27422.77,0,0.0033856498097222555,0.7167019027484143,High,Low,2000
2007,8443,25.98,27422.77,0,0.0033856498097222555,0.3932346723044393,Medium,Low,2000
2007,8443,24.6,27422.77,0,0.0033856498097222555,0.10147991543340318,Low,Low,2000
2007,8443,25.46,27422.77,0,0.0033856498097222555,0.28329809725158484,Low,Low,2000
2007,8443,25.95,27422.77,0,0.0033856498097222555,0.3868921775898517,Medium,Low,2000
2007,8443,26.15,27422.77,0,0.0033856498097222555,0.4291754756871029,Medium,Low,2000
2007,8443,26.58,27422.77,0,0.0033856498097222555,0.5200845665961937,Medium,Low,2000
2007,8443,27.55,27422.77,0,0.0033856498097222555,0.7251585623678647,High,Low,2000
2007,8443,25.66,27422.77,0,0.0033856498097222555,0.3255813953488369,Low,Low,2000
2007,8443,26.27,27422.77,0,0.0033856498097222555,0.45454545454545414,Medium,Low,2000
2007,8443,25.44,27422.77,0,0.0033856498097222555,0.2790697674418601,Low,Low,2000
2007,8443,26.39,27422.77,0,0.0033856498097222555,0.4799154334038054,Medium,Low,2000
2007,8443,25.59,27422.77,0,0.0033856498097222555,0.3107822410147989,Low,Low,2000
2007,8443,25.58,27422.77,0,0.0033856498097222555,0.3086680761099361,Low,Low,2000
2007,8443,27.23,27422.77,0,0.0033856498097222555,0.6575052854122614,Medium,Low,2000
2007,8443,24.59,27422.77,0,0.0033856498097222555,0.09936575052854035,Low,Low,2000
2007,8443,27.31,27422.77,0,0.0033856498097222555,0.6744186046511622,High,Low,2000
2007,8443,25.82,27422.77,0,0.0033856498097222555,0.35940803382663766,Medium,Low,2000
2007,12351,26.0,27422.77,0,0.013706335813150165,0.3974630021141641,Medium,Low,2000
2007,12351,27.51,27422.77,0,0.013706335813150165,0.7167019027484143,High,Low,2000
2007,12351,25.98,27422.77,0,0.013706335813150165,0.3932346723044393,Medium,Low,2000
2007,12351,24.6,27422.77,0,0.013706335813150165,0.10147991543340318,Low,Low,2000
2007,12351,25.46,27422.77,0,0.013706335813150165,0.28329809725158484,Low,Low,2000
2007,12351,25.95,27422.77,0,0.013706335813150165,0.3868921775898517,Medium,Low,2000
2007,12351,26.15,27422.77,0,0.013706335813150165,0.4291754756871029,Medium,Low,2000
2007,12351,26.58,27422.77,0,0.013706335813150165,0.5200845665961937,Medium,Low,2000
2007,12351,27.55,27422.77,0,0.013706335813150165,0.7251585623678647,High,Low,2000
2007,12351,25.66,27422.77,0,0.013706335813150165,0.3255813953488369,Low,Low,2000
2007,12351,26.27,27422.77,0,0.013706335813150165,0.45454545454545414,Medium,Low,2000
2007,12351,25.44,27422.77,0,0.013706335813150165,0.2790697674418601,Low,Low,2000
2007,12351,26.39,27422.77,0,0.013706335813150165,0.4799154334038054,Medium,Low,2000
2007,12351,25.59,27422.77,0,0.013706335813150165,0.3107822410147989,Low,Low,2000
2007,12351,25.58,27422.77,0,0.013706335813150165,0.3086680761099361,Low,Low,2000
2007,12351,27.23,27422.77,0,0.013706335813150165,0.6575052854122614,Medium,Low,2000
2007,12351,24.59,27422.77,0,0.013706335813150165,0.09936575052854035,Low,Low,2000
2007,12351,27.31,27422.77,0,0.013706335813150165,0.6744186046511622,High,Low,2000
2007,12351,25.82,27422.77,0,0.013706335813150165,0.35940803382663766,Medium,Low,2000
2007,86976,26.0,27422.77,0,0.21078443023633525,0.3974630021141641,Medium,High,2000
2007,86976,27.51,27422.77,0,0.21078443023633525,0.7167019027484143,High,High,2000
2007,86976,25.98,27422.77,0,0.21078443023633525,0.3932346723044393,Medium,High,2000
2007,86976,24.6,27422.77,0,0.21078443023633525,0.10147991543340318,Low,High,2000
2007,86976,25.46,27422.77,0,0.21078443023633525,0.28329809725158484,Low,High,2000
2007,86976,25.95,27422.77,0,0.21078443023633525,0.3868921775898517,Medium,High,2000
2007,86976,26.15,27422.77,0,0.21078443023633525,0.4291754756871029,Medium,High,2000
2007,86976,26.58,27422.77,0,0.21078443023633525,0.5200845665961937,Medium,High,2000
2007,86976,27.55,27422.77,0,0.21078443023633525,0.7251585623678647,High,High,2000
2007,86976,25.66,27422.77,0,0.21078443023633525,0.3255813953488369,Low,High,2000
2007,86976,26.27,27422.77,0,0.21078443023633525,0.45454545454545414,Medium,High,2000
2007,86976,25.44,27422.77,0,0.21078443023633525,0.2790697674418601,Low,High,2000
2007,86976,26.39,27422.77,0,0.21078443023633525,0.4799154334038054,Medium,High,2000
2007,86976,25.59,27422.77,0,0.21078443023633525,0.3107822410147989,Low,High,2000
2007,86976,25.58,27422.77,0,0.21078443023633525,0.3086680761099361,Low,High,2000
2007,86976,27.23,27422.77,0,0.21078443023633525,0.6575052854122614,Medium,High,2000
2007,86976,24.59,27422.77,0,0.21078443023633525,0.09936575052854035,Low,High,2000
2007,86976,27.31,27422.77,0,0.21078443023633525,0.6744186046511622,High,High,2000
2007,86976,25.82,27422.77,0,0.21078443023633525,0.35940803382663766,Medium,High,2000
2007,27079,26.0,27422.77,0,0.05260169493763486,0.3974630021141641,Medium,Medium,2000
2007,27079,27.51,27422.77,0,0.05260169493763486,0.7167019027484143,High,Medium,2000
2007,27079,25.98,27422.77,0,0.05260169493763486,0.3932346723044393,Medium,Medium,2000
2007,27079,24.6,27422.77,0,0.05260169493763486,0.10147991543340318,Low,Medium,2000
2007,27079,25.46,27422.77,0,0.05260169493763486,0.28329809725158484,Low,Medium,2000
2007,27079,25.95,27422.77,0,0.05260169493763486,0.3868921775898517,Medium,Medium,2000
2007,27079,26.15,27422.77,0,0.05260169493763486,0.4291754756871029,Medium,Medium,2000
2007,27079,26.58,27422.77,0,0.05260169493763486,0.5200845665961937,Medium,Medium,2000
2007,27079,27.55,27422.77,0,0.05260169493763486,0.7251585623678647,High,Medium,2000
2007,27079,25.66,27422.77,0,0.05260169493763486,0.3255813953488369,Low,Medium,2000
2007,27079,26.27,27422.77,0,0.05260169493763486,0.45454545454545414,Medium,Medium,2000
2007,27079,25.44,27422.77,0,0.05260169493763486,0.2790697674418601,Low,Medium,2000
2007,27079,26.39,27422.77,0,0.05260169493763486,0.4799154334038054,Medium,Medium,2000
2007,27079,25.59,27422.77,0,0.05260169493763486,0.3107822410147989,Low,Medium,2000
2007,27079,25.58,27422.77,0,0.05260169493763486,0.3086680761099361,Low,Medium,2000
2007,27079,27.23,27422.77,0,0.05260169493763486,0.6575052854122614,Medium,Medium,2000
2007,27079,24.59,27422.77,0,0.05260169493763486,0.09936575052854035,Low,Medium,2000
2007,27079,27.31,27422.77,0,0.05260169493763486,0.6744186046511622,High,Medium,2000
2007,27079,25.82,27422.77,0,0.05260169493763486,0.35940803382663766,Medium,Medium,2000
2008,335407,25.57,14485.33,2,0.8668689605632539,0.30655391120507325,Low,Very High,2000
2008,335407,27.05,14485.33,2,0.8668689605632539,0.619450317124735,Medium,Very High,2000
2008,335407,25.78,14485.33,2,0.8668689605632539,0.35095137420718814,Medium,Very High,2000
2008,335407,24.25,14485.33,2,0.8668689605632539,0.027484143763213176,Low,Very High,2000
2008,335407,25.35,14485.33,2,0.8668689605632539,0.2600422832980973,Low,Very High,2000
2008,335407,25.65,14485.33,2,0.8668689605632539,0.3234672304439741,Low,Very High,2000
2008,335407,25.68,14485.33,2,0.8668689605632539,0.32980972515856166,Low,Very High,2000
2008,335407,26.52,14485.33,2,0.8668689605632539,0.5073995771670186,Medium,Very High,2000
2008,335407,27.45,14485.33,2,0.8668689605632539,0.7040169133192382,High,Very High,2000
2008,335407,25.3,14485.33,2,0.8668689605632539,0.24947145877378407,Low,Very High,2000
2008,335407,25.88,14485.33,2,0.8668689605632539,0.37209302325581284,Medium,Very High,2000
2008,335407,25.11,14485.33,2,0.8668689605632539,0.20930232558139483,Low,Very High,2000
2008,335407,26.19,14485.33,2,0.8668689605632539,0.4376321353065533,Medium,Very High,2000
2008,335407,25.56,14485.33,2,0.8668689605632539,0.3044397463002104,Low,Very High,2000
2008,335407,25.23,14485.33,2,0.8668689605632539,0.23467230443974607,Low,Very High,2000
2008,335407,26.51,14485.33,2,0.8668689605632539,0.5052854122621566,Medium,Very High,2000
2008,335407,24.51,14485.33,2,0.8668689605632539,0.08245243128964042,Low,Very High,2000
2008,335407,26.83,14485.33,2,0.8668689605632539,0.5729386892177581,Medium,Very High,2000
2008,335407,25.66,14485.33,2,0.8668689605632539,0.3255813953488369,Low,Very High,2000
2008,24140,25.57,14485.33,2,0.044840053135159263,0.30655391120507325,Low,Medium,2000
2008,24140,27.05,14485.33,2,0.044840053135159263,0.619450317124735,Medium,Medium,2000
2008,24140,25.78,14485.33,2,0.044840053135159263,0.35095137420718814,Medium,Medium,2000
2008,24140,24.25,14485.33,2,0.044840053135159263,0.027484143763213176,Low,Medium,2000
2008,24140,25.35,14485.33,2,0.044840053135159263,0.2600422832980973,Low,Medium,2000
2008,24140,25.65,14485.33,2,0.044840053135159263,0.3234672304439741,Low,Medium,2000
2008,24140,25.68,14485.33,2,0.044840053135159263,0.32980972515856166,Low,Medium,2000
2008,24140,26.52,14485.33,2,0.044840053135159263,0.5073995771670186,Medium,Medium,2000
2008,24140,27.45,14485.33,2,0.044840053135159263,0.7040169133192382,High,Medium,2000
2008,24140,25.3,14485.33,2,0.044840053135159263,0.24947145877378407,Low,Medium,2000
2008,24140,25.88,14485.33,2,0.044840053135159263,0.37209302325581284,Medium,Medium,2000
2008,24140,25.11,14485.33,2,0.044840053135159263,0.20930232558139483,Low,Medium,2000
2008,24140,26.19,14485.33,2,0.044840053135159263,0.4376321353065533,Medium,Medium,2000
2008,24140,25.56,14485.33,2,0.044840053135159263,0.3044397463002104,Low,Medium,2000
2008,24140,25.23,14485.33,2,0.044840053135159263,0.23467230443974607,Low,Medium,2000
2008,24140,26.51,14485.33,2,0.044840053135159263,0.5052854122621566,Medium,Medium,2000
2008,24140,24.51,14485.33,2,0.044840053135159263,0.08245243128964042,Low,Medium,2000
2008,24140,26.83,14485.33,2,0.044840053135159263,0.5729386892177581,Medium,Medium,2000
2008,24140,25.66,14485.33,2,0.044840053135159263,0.3255813953488369,Low,Medium,2000
2008,192973,25.57,14485.33,2,0.4907132312356566,0.30655391120507325,Low,Very High,2000
2008,192973,27.05,14485.33,2,0.4907132312356566,0.619450317124735,Medium,Very High,2000
2008,192973,25.78,14485.33,2,0.4907132312356566,0.35095137420718814,Medium,Very High,2000
2008,192973,24.25,14485.33,2,0.4907132312356566,0.027484143763213176,Low,Very High,2000
2008,192973,25.35,14485.33,2,0.4907132312356566,0.2600422832980973,Low,Very High,2000
2008,192973,25.65,14485.33,2,0.4907132312356566,0.3234672304439741,Low,Very High,2000
2008,192973,25.68,14485.33,2,0.4907132312356566,0.32980972515856166,Low,Very High,2000
2008,192973,26.52,14485.33,2,0.4907132312356566,0.5073995771670186,Medium,Very High,2000
2008,192973,27.45,14485.33,2,0.4907132312356566,0.7040169133192382,High,Very High,2000
2008,192973,25.3,14485.33,2,0.4907132312356566,0.24947145877378407,Low,Very High,2000
2008,192973,25.88,14485.33,2,0.4907132312356566,0.37209302325581284,Medium,Very High,2000
2008,192973,25.11,14485.33,2,0.4907132312356566,0.20930232558139483,Low,Very High,2000
2008,192973,26.19,14485.33,2,0.4907132312356566,0.4376321353065533,Medium,Very High,2000
2008,192973,25.56,14485.33,2,0.4907132312356566,0.3044397463002104,Low,Very High,2000
2008,192973,25.23,14485.33,2,0.4907132312356566,0.23467230443974607,Low,Very High,2000
2008,192973,26.51,14485.33,2,0.4907132312356566,0.5052854122621566,Medium,Very High,2000
2008,192973,24.51,14485.33,2,0.4907132312356566,0.08245243128964042,Low,Very High,2000
2008,192973,26.83,14485.33,2,0.4907132312356566,0.5729386892177581,Medium,Very High,2000
2008,192973,25.66,14485.33,2,0.4907132312356566,0.3255813953488369,Low,Very High,2000
2008,32509,25.57,14485.33,2,0.06694184974792491,0.30655391120507325,Low,High,2000
2008,32509,27.05,14485.33,2,0.06694184974792491,0.619450317124735,Medium,High,2000
2008,32509,25.78,14485.33,2,0.06694184974792491,0.35095137420718814,Medium,High,2000
2008,32509,24.25,14485.33,2,0.06694184974792491,0.027484143763213176,Low,High,2000
2008,32509,25.35,14485.33,2,0.06694184974792491,0.2600422832980973,Low,High,2000
2008,32509,25.65,14485.33,2,0.06694184974792491,0.3234672304439741,Low,High,2000
2008,32509,25.68,14485.33,2,0.06694184974792491,0.32980972515856166,Low,High,2000
2008,32509,26.52,14485.33,2,0.06694184974792491,0.5073995771670186,Medium,High,2000
2008,32509,27.45,14485.33,2,0.06694184974792491,0.7040169133192382,High,High,2000
2008,32509,25.3,14485.33,2,0.06694184974792491,0.24947145877378407,Low,High,2000
2008,32509,25.88,14485.33,2,0.06694184974792491,0.37209302325581284,Medium,High,2000
2008,32509,25.11,14485.33,2,0.06694184974792491,0.20930232558139483,Low,High,2000
2008,32509,26.19,14485.33,2,0.06694184974792491,0.4376321353065533,Medium,High,2000
2008,32509,25.56,14485.33,2,0.06694184974792491,0.3044397463002104,Low,High,2000
2008,32509,25.23,14485.33,2,0.06694184974792491,0.23467230443974607,Low,High,2000
2008,32509,26.51,14485.33,2,0.06694184974792491,0.5052854122621566,Medium,High,2000
2008,32509,24.51,14485.33,2,0.06694184974792491,0.08245243128964042,Low,High,2000
2008,32509,26.83,14485.33,2,0.06694184974792491,0.5729386892177581,Medium,High,2000
2008,32509,25.66,14485.33,2,0.06694184974792491,0.3255813953488369,Low,High,2000
2008,10209,25.57,14485.33,2,0.008049501263676626,0.30655391120507325,Low,Low,2000
2008,10209,27.05,14485.33,2,0.008049501263676626,0.619450317124735,Medium,Low,2000
2008,10209,25.78,14485.33,2,0.008049501263676626,0.35095137420718814,Medium,Low,2000
2008,10209,24.25,14485.33,2,0.008049501263676626,0.027484143763213176,Low,Low,2000
2008,10209,25.35,14485.33,2,0.008049501263676626,0.2600422832980973,Low,Low,2000
2008,10209,25.65,14485.33,2,0.008049501263676626,0.3234672304439741,Low,Low,2000
2008,10209,25.68,14485.33,2,0.008049501263676626,0.32980972515856166,Low,Low,2000
2008,10209,26.52,14485.33,2,0.008049501263676626,0.5073995771670186,Medium,Low,2000
2008,10209,27.45,14485.33,2,0.008049501263676626,0.7040169133192382,High,Low,2000
2008,10209,25.3,14485.33,2,0.008049501263676626,0.24947145877378407,Low,Low,2000
2008,10209,25.88,14485.33,2,0.008049501263676626,0.37209302325581284,Medium,Low,2000
2008,10209,25.11,14485.33,2,0.008049501263676626,0.20930232558139483,Low,Low,2000
2008,10209,26.19,14485.33,2,0.008049501263676626,0.4376321353065533,Medium,Low,2000
2008,10209,25.56,14485.33,2,0.008049501263676626,0.3044397463002104,Low,Low,2000
2008,10209,25.23,14485.33,2,0.008049501263676626,0.23467230443974607,Low,Low,2000
2008,10209,26.51,14485.33,2,0.008049501263676626,0.5052854122621566,Medium,Low,2000
2008,10209,24.51,14485.33,2,0.008049501263676626,0.08245243128964042,Low,Low,2000
2008,10209,26.83,14485.33,2,0.008049501263676626,0.5729386892177581,Medium,Low,2000
2008,10209,25.66,14485.33,2,0.008049501263676626,0.3255813953488369,Low,Low,2000
2008,10415,25.57,14485.33,2,0.008593529236221701,0.30655391120507325,Low,Low,2000
2008,10415,27.05,14485.33,2,0.008593529236221701,0.619450317124735,Medium,Low,2000
2008,10415,25.78,14485.33,2,0.008593529236221701,0.35095137420718814,Medium,Low,2000
2008,10415,24.25,14485.33,2,0.008593529236221701,0.027484143763213176,Low,Low,2000
2008,10415,25.35,14485.33,2,0.008593529236221701,0.2600422832980973,Low,Low,2000
2008,10415,25.65,14485.33,2,0.008593529236221701,0.3234672304439741,Low,Low,2000
2008,10415,25.68,14485.33,2,0.008593529236221701,0.32980972515856166,Low,Low,2000
2008,10415,26.52,14485.33,2,0.008593529236221701,0.5073995771670186,Medium,Low,2000
2008,10415,27.45,14485.33,2,0.008593529236221701,0.7040169133192382,High,Low,2000
2008,10415,25.3,14485.33,2,0.008593529236221701,0.24947145877378407,Low,Low,2000
2008,10415,25.88,14485.33,2,0.008593529236221701,0.37209302325581284,Medium,Low,2000
2008,10415,25.11,14485.33,2,0.008593529236221701,0.20930232558139483,Low,Low,2000
2008,10415,26.19,14485.33,2,0.008593529236221701,0.4376321353065533,Medium,Low,2000
2008,10415,25.56,14485.33,2,0.008593529236221701,0.3044397463002104,Low,Low,2000
2008,10415,25.23,14485.33,2,0.008593529236221701,0.23467230443974607,Low,Low,2000
2008,10415,26.51,14485.33,2,0.008593529236221701,0.5052854122621566,Medium,Low,2000
2008,10415,24.51,14485.33,2,0.008593529236221701,0.08245243128964042,Low,Low,2000
2008,10415,26.83,14485.33,2,0.008593529236221701,0.5729386892177581,Medium,Low,2000
2008,10415,25.66,14485.33,2,0.008593529236221701,0.3255813953488369,Low,Low,2000
2008,88943,25.57,14485.33,2,0.2159791051003943,0.30655391120507325,Low,High,2000
2008,88943,27.05,14485.33,2,0.2159791051003943,0.619450317124735,Medium,High,2000
2008,88943,25.78,14485.33,2,0.2159791051003943,0.35095137420718814,Medium,High,2000
2008,88943,24.25,14485.33,2,0.2159791051003943,0.027484143763213176,Low,High,2000
2008,88943,25.35,14485.33,2,0.2159791051003943,0.2600422832980973,Low,High,2000
2008,88943,25.65,14485.33,2,0.2159791051003943,0.3234672304439741,Low,High,2000
2008,88943,25.68,14485.33,2,0.2159791051003943,0.32980972515856166,Low,High,2000
2008,88943,26.52,14485.33,2,0.2159791051003943,0.5073995771670186,Medium,High,2000
2008,88943,27.45,14485.33,2,0.2159791051003943,0.7040169133192382,High,High,2000
2008,88943,25.3,14485.33,2,0.2159791051003943,0.24947145877378407,Low,High,2000
2008,88943,25.88,14485.33,2,0.2159791051003943,0.37209302325581284,Medium,High,2000
2008,88943,25.11,14485.33,2,0.2159791051003943,0.20930232558139483,Low,High,2000
2008,88943,26.19,14485.33,2,0.2159791051003943,0.4376321353065533,Medium,High,2000
2008,88943,25.56,14485.33,2,0.2159791051003943,0.3044397463002104,Low,High,2000
2008,88943,25.23,14485.33,2,0.2159791051003943,0.23467230443974607,Low,High,2000
2008,88943,26.51,14485.33,2,0.2159791051003943,0.5052854122621566,Medium,High,2000
2008,88943,24.51,14485.33,2,0.2159791051003943,0.08245243128964042,Low,High,2000
2008,88943,26.83,14485.33,2,0.2159791051003943,0.5729386892177581,Medium,High,2000
2008,88943,25.66,14485.33,2,0.2159791051003943,0.3255813953488369,Low,High,2000
2008,28022,25.57,14485.33,2,0.05509207541389702,0.30655391120507325,Low,Medium,2000
2008,28022,27.05,14485.33,2,0.05509207541389702,0.619450317124735,Medium,Medium,2000
2008,28022,25.78,14485.33,2,0.05509207541389702,0.35095137420718814,Medium,Medium,2000
2008,28022,24.25,14485.33,2,0.05509207541389702,0.027484143763213176,Low,Medium,2000
2008,28022,25.35,14485.33,2,0.05509207541389702,0.2600422832980973,Low,Medium,2000
2008,28022,25.65,14485.33,2,0.05509207541389702,0.3234672304439741,Low,Medium,2000
2008,28022,25.68,14485.33,2,0.05509207541389702,0.32980972515856166,Low,Medium,2000
2008,28022,26.52,14485.33,2,0.05509207541389702,0.5073995771670186,Medium,Medium,2000
2008,28022,27.45,14485.33,2,0.05509207541389702,0.7040169133192382,High,Medium,2000
2008,28022,25.3,14485.33,2,0.05509207541389702,0.24947145877378407,Low,Medium,2000
2008,28022,25.88,14485.33,2,0.05509207541389702,0.37209302325581284,Medium,Medium,2000
2008,28022,25.11,14485.33,2,0.05509207541389702,0.20930232558139483,Low,Medium,2000
2008,28022,26.19,14485.33,2,0.05509207541389702,0.4376321353065533,Medium,Medium,2000
2008,28022,25.56,14485.33,2,0.05509207541389702,0.3044397463002104,Low,Medium,2000
2008,28022,25.23,14485.33,2,0.05509207541389702,0.23467230443974607,Low,Medium,2000
2008,28022,26.51,14485.33,2,0.05509207541389702,0.5052854122621566,Medium,Medium,2000
2008,28022,24.51,14485.33,2,0.05509207541389702,0.08245243128964042,Low,Medium,2000
2008,28022,26.83,14485.33,2,0.05509207541389702,0.5729386892177581,Medium,Medium,2000
2008,28022,25.66,14485.33,2,0.05509207541389702,0.3255813953488369,Low,Medium,2000
2009,343433,26.55,28707.01,0,0.8880649241926071,0.5137420718816061,Medium,Very High,2000
2009,343433,28.1,28707.01,0,0.8880649241926071,0.8414376321353059,High,Very High,2000
2009,343433,26.76,28707.01,0,0.8880649241926071,0.558139534883721,Medium,Very High,2000
2009,343433,24.87,28707.01,0,0.8880649241926071,0.15856236786469324,Low,Very High,2000
2009,343433,25.73,28707.01,0,0.8880649241926071,0.3403805496828749,Medium,Very High,2000
2009,343433,26.68,28707.01,0,0.8880649241926071,0.5412262156448193,Medium,Very High,2000
2009,343433,27.15,28707.01,0,0.8880649241926071,0.6405919661733606,Medium,Very High,2000
2009,343433,28.03,28707.01,0,0.8880649241926071,0.8266384778012679,High,Very High,2000
2009,343433,26.41,28707.01,0,0.8880649241926071,0.48414376321353014,Medium,Very High,2000
2009,343433,26.92,28707.01,0,0.8880649241926071,0.5919661733615218,Medium,Very High,2000
2009,343433,25.99,28707.01,0,0.8880649241926071,0.39534883720930125,Medium,Very High,2000
2009,343433,27.14,28707.01,0,0.8880649241926071,0.6384778012684986,Medium,Very High,2000
2009,343433,26.31,28707.01,0,0.8880649241926071,0.46300211416490367,Medium,Very High,2000
2009,343433,25.87,28707.01,0,0.8880649241926071,0.3699788583509509,Medium,Very High,2000
2009,343433,27.43,28707.01,0,0.8880649241926071,0.6997885835095135,High,Very High,2000
2009,343433,25.38,28707.01,0,0.8880649241926071,0.266384778012684,Low,Very High,2000
2009,343433,27.82,28707.01,0,0.8880649241926071,0.7822410147991539,High,Very High,2000
2009,20238,26.55,28707.01,0,0.03453521260665986,0.5137420718816061,Medium,Medium,2000
2009,20238,28.1,28707.01,0,0.03453521260665986,0.8414376321353059,High,Medium,2000
2009,20238,26.76,28707.01,0,0.03453521260665986,0.558139534883721,Medium,Medium,2000
2009,20238,24.87,28707.01,0,0.03453521260665986,0.15856236786469324,Low,Medium,2000
2009,20238,25.73,28707.01,0,0.03453521260665986,0.3403805496828749,Medium,Medium,2000
2009,20238,26.68,28707.01,0,0.03453521260665986,0.5412262156448193,Medium,Medium,2000
2009,20238,27.15,28707.01,0,0.03453521260665986,0.6405919661733606,Medium,Medium,2000
2009,20238,28.03,28707.01,0,0.03453521260665986,0.8266384778012679,High,Medium,2000
2009,20238,26.41,28707.01,0,0.03453521260665986,0.48414376321353014,Medium,Medium,2000
2009,20238,26.92,28707.01,0,0.03453521260665986,0.5919661733615218,Medium,Medium,2000
2009,20238,25.99,28707.01,0,0.03453521260665986,0.39534883720930125,Medium,Medium,2000
2009,20238,27.14,28707.01,0,0.03453521260665986,0.6384778012684986,Medium,Medium,2000
2009,20238,26.31,28707.01,0,0.03453521260665986,0.46300211416490367,Medium,Medium,2000
2009,20238,25.87,28707.01,0,0.03453521260665986,0.3699788583509509,Medium,Medium,2000
2009,20238,27.43,28707.01,0,0.03453521260665986,0.6997885835095135,High,Medium,2000
2009,20238,25.38,28707.01,0,0.03453521260665986,0.266384778012684,Low,Medium,2000
2009,20238,27.82,28707.01,0,0.03453521260665986,0.7822410147991539,High,Medium,2000
2009,188103,26.55,28707.01,0,0.47785198741869295,0.5137420718816061,Medium,Very High,2000
2009,188103,28.1,28707.01,0,0.47785198741869295,0.8414376321353059,High,Very High,2000
2009,188103,26.76,28707.01,0,0.47785198741869295,0.558139534883721,Medium,Very High,2000
2009,188103,24.87,28707.01,0,0.47785198741869295,0.15856236786469324,Low,Very High,2000
2009,188103,25.73,28707.01,0,0.47785198741869295,0.3403805496828749,Medium,Very High,2000
2009,188103,26.68,28707.01,0,0.47785198741869295,0.5412262156448193,Medium,Very High,2000
2009,188103,27.15,28707.01,0,0.47785198741869295,0.6405919661733606,Medium,Very High,2000
2009,188103,28.03,28707.01,0,0.47785198741869295,0.8266384778012679,High,Very High,2000
2009,188103,26.41,28707.01,0,0.47785198741869295,0.48414376321353014,Medium,Very High,2000
2009,188103,26.92,28707.01,0,0.47785198741869295,0.5919661733615218,Medium,Very High,2000
2009,188103,25.99,28707.01,0,0.47785198741869295,0.39534883720930125,Medium,Very High,2000
2009,188103,27.14,28707.01,0,0.47785198741869295,0.6384778012684986,Medium,Very High,2000
2009,188103,26.31,28707.01,0,0.47785198741869295,0.46300211416490367,Medium,Very High,2000
2009,188103,25.87,28707.01,0,0.47785198741869295,0.3699788583509509,Medium,Very High,2000
2009,188103,27.43,28707.01,0,0.47785198741869295,0.6997885835095135,High,Very High,2000
2009,188103,25.38,28707.01,0,0.47785198741869295,0.266384778012684,Low,Very High,2000
2009,188103,27.82,28707.01,0,0.47785198741869295,0.7822410147991539,High,Very High,2000
2009,32366,26.55,28707.01,0,0.06656419926212906,0.5137420718816061,Medium,High,2000
